xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3161.92,15,15,403.7,87.35,65.41,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3163.14,15,15,360.58,66.3,57.18,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3176.65,15,15,369.45,64,52.52,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3180.88,15,15,282.72,51.35,41.48,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3181.53,15,15,309.25,60.29,47.35,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3184.78,15,15,324.96,58.88,48.9,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3185.27,15,15,335.65,70.08,46.95,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3186.41,15,15,470.59,138.93,76.63,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3190.83,15,15,396.78,87.83,74.7,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3192.03,15,15,317.91,62.18,46.03,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3195.95,15,15,432.02,94.88,70.98,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3202.88,15,15,350,60.7,54.51,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3204.69,15,15,362.43,68.44,51.53,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3205.3,15,15,426.95,116.08,74.67,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3208.31,15,15,361.09,86.69,55.29,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3211.02,15,15,392.39,91.53,71.65,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3216.14,15,15,350.62,79.42,54.36,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3217.95,15,15,398.28,100,63.75,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3220.06,15,15,382.43,103.07,62.28,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3220.67,15,15,345.22,60.9,53.2,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3223.08,15,15,307.79,57.23,42.01,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3223.98,15,15,369.38,101.92,55.39,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3230.61,15,15,416.51,106.24,67.25,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3233.02,15,15,306.52,70.34,51.4,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3235.13,15,15,338.18,68.03,54.59,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
boron_isotopes_delavega_2021_p1.0.xlsx,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,Boron Proxies,3236.04,15,15,366.19,82.25,60.07,"de la Vega, E, Chalk, T.B, Wilson, P.A, Bysani, R.P, Foster, G.L (2020). ""Atmospheric CO2 during the Mid-Piacenzian Warm Period and the M2 glaciation"". Sci Rep 10, 11002 (2020).",10.1038/s41598-020-67154-8,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,,false,,true,false,,false,added age uncertainty based on LR04,12.75,-78.73
